combination,R2,MSE
"['BattingAvg', 'Runs', 'Doubles', 'HomeRuns', 'Walks', 'Strikeouts', 'StolenBases']",0.45306703264947634,834842.8779420954
"['BattingAvg', 'Runs', 'Doubles', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.4581479043466299,823712.8972925348
"['BattingAvg', 'Runs', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts']",0.47000950551521636,808612.4046527392
"['BattingAvg', 'Runs', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'StolenBases']",0.42592304016334454,876278.0349155832
"['BattingAvg', 'Runs', 'Triples', 'HomeRuns', 'RBI', 'Strikeouts', 'StolenBases']",0.4810957193693833,788358.1922105132
"['BattingAvg', 'Runs', 'Triples', 'HomeRuns', 'Walks', 'Strikeouts', 'StolenBases']",0.46082974048722997,829158.7492548088
"['BattingAvg', 'Runs', 'Triples', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.4682874320041561,809931.009997703
"['BattingAvg', 'Runs', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.48469746706483113,784388.4085008933
"['BattingAvg', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'Walks']",0.39425939606163474,920098.8284041869
"['BattingAvg', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'Strikeouts']",0.43250517419063045,854787.1280760464
"['BattingAvg', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'StolenBases']",0.40458596821573545,901044.038778871
"['BattingAvg', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'Walks', 'Strikeouts']",0.46183019141063175,816511.8539012058
"['BattingAvg', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'Walks', 'StolenBases']",0.40903287072814987,901544.8181343079
"['BattingAvg', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.4573883470381853,819221.4645291106
"['BattingAvg', 'Hits', 'Doubles', 'Triples', 'RBI', 'Walks', 'Strikeouts']",0.43428033935135746,857684.0218370266
"['BattingAvg', 'Hits', 'Doubles', 'Triples', 'RBI', 'Walks', 'StolenBases']",0.4077761488612911,900929.7766600878
"['BattingAvg', 'Hits', 'Doubles', 'Triples', 'RBI', 'Strikeouts', 'StolenBases']",0.4342809064492547,852145.0633844342
"['BattingAvg', 'Hits', 'Doubles', 'Triples', 'Walks', 'Strikeouts', 'StolenBases']",0.3783366249039899,944424.380576185
"['BattingAvg', 'Hits', 'Doubles', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts']",0.45640057077507856,824750.712936045
"['BattingAvg', 'Hits', 'Doubles', 'HomeRuns', 'RBI', 'Walks', 'StolenBases']",0.4012088696336307,909237.7013968151
"['BattingAvg', 'Hits', 'Doubles', 'HomeRuns', 'RBI', 'Strikeouts', 'StolenBases']",0.4547127553647072,821536.6794184179
"['BattingAvg', 'Hits', 'Doubles', 'HomeRuns', 'Walks', 'Strikeouts', 'StolenBases']",0.47002472952606167,804756.6845318301
"['BattingAvg', 'Hits', 'Doubles', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.45526300119765156,824762.8455388473
"['BattingAvg', 'Hits', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts']",0.464770306152405,812579.6630100167
"['BattingAvg', 'Hits', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'StolenBases']",0.41346228131191165,894484.8823559933
"['BattingAvg', 'Hits', 'Triples', 'HomeRuns', 'RBI', 'Strikeouts', 'StolenBases']",0.4693689262688592,800838.8317574847
"['BattingAvg', 'Hits', 'Triples', 'HomeRuns', 'Walks', 'Strikeouts', 'StolenBases']",0.47795287939756326,795516.3830418378
"['BattingAvg', 'Hits', 'Triples', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.4611520635386971,818799.661355104
"['BattingAvg', 'Hits', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.4811352221201057,787910.2488356971
"['BattingAvg', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts']",0.45025290250656624,834138.7400658506
"['BattingAvg', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'StolenBases']",0.4088696303093851,900323.4899309094
"['BattingAvg', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'Strikeouts', 'StolenBases']",0.44746505428040617,833256.4987595751
"['BattingAvg', 'Doubles', 'Triples', 'HomeRuns', 'Walks', 'Strikeouts', 'StolenBases']",0.4371698761901831,857535.9150653012
"['BattingAvg', 'Doubles', 'Triples', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.4505130894380255,835241.2278729277
"['BattingAvg', 'Doubles', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.46587419158689053,811771.1834736301
"['BattingAvg', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.4711574009988818,804900.1382017998
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'RBI']",0.40657340124918334,904446.9022154538
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'Walks']",0.4092868032142011,901820.3193057713
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'Strikeouts']",0.4570667020143066,824671.41207376
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'StolenBases']",0.4144062499349511,893734.5669496085
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'RBI', 'Walks']",0.4065430570449336,905668.0674385609
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'RBI', 'Strikeouts']",0.4455853746868351,844684.9262985464
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'RBI', 'StolenBases']",0.412620418187443,895768.8701642001
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'Walks', 'Strikeouts']",0.39727658231239865,920841.9256986756
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'Walks', 'StolenBases']",0.38494873867777335,942809.3810424199
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'Strikeouts', 'StolenBases']",0.39443288393398135,926816.827598924
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'HomeRuns', 'RBI', 'Walks']",0.4023549841643811,909670.8460906979
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'HomeRuns', 'RBI', 'Strikeouts']",0.45021744135431413,835747.2909913263
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'HomeRuns', 'RBI', 'StolenBases']",0.3971548356381235,917720.0534368601
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'HomeRuns', 'Walks', 'Strikeouts']",0.4670844451161509,810338.6955186028
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'HomeRuns', 'Walks', 'StolenBases']",0.410034130307828,898925.1647175236
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.45225723372296345,831673.4828601754
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'RBI', 'Walks', 'Strikeouts']",0.45688015860967557,826993.9506908508
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'RBI', 'Walks', 'StolenBases']",0.4133676522816783,892303.9827194664
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'RBI', 'Strikeouts', 'StolenBases']",0.44654761530032383,840983.1384137984
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'Walks', 'Strikeouts', 'StolenBases']",0.3889869627403872,933312.3890781654
"['OnBasePct', 'Runs', 'Hits', 'Triples', 'HomeRuns', 'RBI', 'Walks']",0.4137665334294919,896101.978483821
"['OnBasePct', 'Runs', 'Hits', 'Triples', 'HomeRuns', 'RBI', 'Strikeouts']",0.4600488481778383,821584.4913370023
"['OnBasePct', 'Runs', 'Hits', 'Triples', 'HomeRuns', 'RBI', 'StolenBases']",0.4185095907863269,888253.4808180596
"['OnBasePct', 'Runs', 'Hits', 'Triples', 'HomeRuns', 'Walks', 'Strikeouts']",0.4707959896593016,807069.2159135987
"['OnBasePct', 'Runs', 'Hits', 'Triples', 'HomeRuns', 'Walks', 'StolenBases']",0.4212493856322558,886649.4163788505
"['OnBasePct', 'Runs', 'Hits', 'Triples', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.46626315519838935,812278.5544312724
"['OnBasePct', 'Runs', 'Hits', 'Triples', 'RBI', 'Walks', 'Strikeouts']",0.4564433311714594,830147.921987401
"['OnBasePct', 'Runs', 'Hits', 'Triples', 'RBI', 'Walks', 'StolenBases']",0.4221077160672856,883782.8051565227
"['OnBasePct', 'Runs', 'Hits', 'Triples', 'RBI', 'Strikeouts', 'StolenBases']",0.45977461684148313,822879.0545921607
"['OnBasePct', 'Runs', 'Hits', 'Triples', 'Walks', 'Strikeouts', 'StolenBases']",0.40425531312723473,914370.5832552575
"['OnBasePct', 'Runs', 'Hits', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts']",0.4739248693199613,800839.8620270105
"['OnBasePct', 'Runs', 'Hits', 'HomeRuns', 'RBI', 'Walks', 'StolenBases']",0.4150660190229372,891925.118861579
"['OnBasePct', 'Runs', 'Hits', 'HomeRuns', 'RBI', 'Strikeouts', 'StolenBases']",0.46184109344104235,817682.0920553649
"['OnBasePct', 'Runs', 'Hits', 'HomeRuns', 'Walks', 'Strikeouts', 'StolenBases']",0.4833796342618791,786415.1899442172
"['OnBasePct', 'Runs', 'Hits', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.4726600462653369,802454.3383657628
"['OnBasePct', 'Runs', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'Walks']",0.4107871648341718,899487.4392252935
"['OnBasePct', 'Runs', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'Strikeouts']",0.4589569534623328,824313.9199951635
"['OnBasePct', 'Runs', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'StolenBases']",0.4179756147533844,888091.7041833677
"['OnBasePct', 'Runs', 'Doubles', 'Triples', 'HomeRuns', 'Walks', 'Strikeouts']",0.44525969609905475,847075.9500907079
"['OnBasePct', 'Runs', 'Doubles', 'Triples', 'HomeRuns', 'Walks', 'StolenBases']",0.40187158190227185,916283.8393293109
"['OnBasePct', 'Runs', 'Doubles', 'Triples', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.44535331858044314,846696.5887278136
"['OnBasePct', 'Runs', 'Doubles', 'Triples', 'RBI', 'Walks', 'Strikeouts']",0.44715681825752424,844187.783261141
"['OnBasePct', 'Runs', 'Doubles', 'Triples', 'RBI', 'Walks', 'StolenBases']",0.41087310310632413,899758.624763128
"['OnBasePct', 'Runs', 'Doubles', 'Triples', 'RBI', 'Strikeouts', 'StolenBases']",0.4519292480407356,835790.6288361994
"['OnBasePct', 'Runs', 'Doubles', 'Triples', 'Walks', 'Strikeouts', 'StolenBases']",0.3918407256225339,933259.5754291161
"['OnBasePct', 'Runs', 'Doubles', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts']",0.4668732234440666,812986.7570956822
"['OnBasePct', 'Runs', 'Doubles', 'HomeRuns', 'RBI', 'Walks', 'StolenBases']",0.41050647365618503,897746.2654063856
"['OnBasePct', 'Runs', 'Doubles', 'HomeRuns', 'RBI', 'Strikeouts', 'StolenBases']",0.4575406806654591,825461.9539567919
"['OnBasePct', 'Runs', 'Doubles', 'HomeRuns', 'Walks', 'Strikeouts', 'StolenBases']",0.456953617696137,828796.5860950296
"['OnBasePct', 'Runs', 'Doubles', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.4587546108812514,823382.8088759921
"['OnBasePct', 'Runs', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts']",0.4713745800805711,806495.4720654723
"['OnBasePct', 'Runs', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'StolenBases']",0.42620081601398974,875971.9738605097
"['OnBasePct', 'Runs', 'Triples', 'HomeRuns', 'RBI', 'Strikeouts', 'StolenBases']",0.4783936339927308,792127.7143737038
"['OnBasePct', 'Runs', 'Triples', 'HomeRuns', 'Walks', 'Strikeouts', 'StolenBases']",0.46430723890239023,823233.5829713342
"['OnBasePct', 'Runs', 'Triples', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.468179992805136,809899.425671128
"['OnBasePct', 'Runs', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.48658435495441266,781602.6624500046
"['OnBasePct', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'Walks']",0.3941604111759354,920071.8539432941
"['OnBasePct', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'Strikeouts']",0.4254426462342281,865902.7111073157
"['OnBasePct', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'StolenBases']",0.4035703873747763,903320.7685656415
"['OnBasePct', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'Walks', 'Strikeouts']",0.46104157233202514,818181.1979252917
"['OnBasePct', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'Walks', 'StolenBases']",0.4085272370775617,902154.7708913146
"['OnBasePct', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.44995896513523637,830915.8782438975
"['OnBasePct', 'Hits', 'Doubles', 'Triples', 'RBI', 'Walks', 'Strikeouts']",0.4333390417405969,859544.4891988036
"['OnBasePct', 'Hits', 'Doubles', 'Triples', 'RBI', 'Walks', 'StolenBases']",0.40740256252237883,901293.6684846379
"['OnBasePct', 'Hits', 'Doubles', 'Triples', 'RBI', 'Strikeouts', 'StolenBases']",0.42955814830001027,859856.1494831912
"['OnBasePct', 'Hits', 'Doubles', 'Triples', 'Walks', 'Strikeouts', 'StolenBases']",0.3779595524747469,945145.7801294392
"['OnBasePct', 'Hits', 'Doubles', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts']",0.456301607852707,825440.434921078
"['OnBasePct', 'Hits', 'Doubles', 'HomeRuns', 'RBI', 'Walks', 'StolenBases']",0.4009646428595158,909495.6532732043
"['OnBasePct', 'Hits', 'Doubles', 'HomeRuns', 'RBI', 'Strikeouts', 'StolenBases']",0.44703692689267155,833594.2864762958
"['OnBasePct', 'Hits', 'Doubles', 'HomeRuns', 'Walks', 'Strikeouts', 'StolenBases']",0.4696528946361231,805932.0055651588
"['OnBasePct', 'Hits', 'Doubles', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.4547304299179686,826138.339219588
"['OnBasePct', 'Hits', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts']",0.4646535651126493,813108.9139004244
"['OnBasePct', 'Hits', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'StolenBases']",0.4133759044603151,894469.5002625966
"['OnBasePct', 'Hits', 'Triples', 'HomeRuns', 'RBI', 'Strikeouts', 'StolenBases']",0.4603362866800092,814960.9039568255
"['OnBasePct', 'Hits', 'Triples', 'HomeRuns', 'Walks', 'Strikeouts', 'StolenBases']",0.4774954316542166,796661.4852354929
"['OnBasePct', 'Hits', 'Triples', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.46041331096458027,820368.1803971448
"['OnBasePct', 'Hits', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.48127581040203127,788200.6241989523
"['OnBasePct', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts']",0.4566410328467992,825003.7736360686
"['OnBasePct', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'StolenBases']",0.4115162490203657,896597.0917558912
"['OnBasePct', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'Strikeouts', 'StolenBases']",0.4461804866036111,836420.1799782297
"['OnBasePct', 'Doubles', 'Triples', 'HomeRuns', 'Walks', 'Strikeouts', 'StolenBases']",0.4438095793766303,847481.4691568793
"['OnBasePct', 'Doubles', 'Triples', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.4538190593454107,831014.8158303315
"['OnBasePct', 'Doubles', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.4706319975953738,805224.3744513887
"['OnBasePct', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.47572092808041033,798156.9317736052
"['Runs', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'Walks']",0.4011603382246962,914253.5878558236
"['Runs', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'Strikeouts']",0.4466844499135313,842151.5173127813
"['Runs', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'StolenBases']",0.4037935213635301,910083.8671756757
"['Runs', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'Walks', 'Strikeouts']",0.4504770972386236,837263.89405668
"['Runs', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'Walks', 'StolenBases']",0.4075457649965692,906168.8588340457
"['Runs', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.45200551351872986,833860.637264617
"['Runs', 'Hits', 'Doubles', 'Triples', 'RBI', 'Walks', 'Strikeouts']",0.43730363947214335,859242.5397023506
"['Runs', 'Hits', 'Doubles', 'Triples', 'RBI', 'Walks', 'StolenBases']",0.4066368247743709,906285.7229322937
"['Runs', 'Hits', 'Doubles', 'Triples', 'RBI', 'Strikeouts', 'StolenBases']",0.44215299242704215,850267.5031758923
"['Runs', 'Hits', 'Doubles', 'Triples', 'Walks', 'Strikeouts', 'StolenBases']",0.38945814378908106,936136.8182295641
"['Runs', 'Hits', 'Doubles', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts']",0.4549955288468367,830142.378734227
"['Runs', 'Hits', 'Doubles', 'HomeRuns', 'RBI', 'Walks', 'StolenBases']",0.3993807147230307,915166.3277845106
"['Runs', 'Hits', 'Doubles', 'HomeRuns', 'RBI', 'Strikeouts', 'StolenBases']",0.4448380736338538,844425.5028309517
"['Runs', 'Hits', 'Doubles', 'HomeRuns', 'Walks', 'Strikeouts', 'StolenBases']",0.46191260030237596,818725.6503598889
"['Runs', 'Hits', 'Doubles', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.4509567913719195,835652.3142251531
"['Runs', 'Hits', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts']",0.45749109593706566,827682.6211400691
"['Runs', 'Hits', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'StolenBases']",0.41504542632423574,895182.7537966853
"['Runs', 'Hits', 'Triples', 'HomeRuns', 'RBI', 'Strikeouts', 'StolenBases']",0.4614478380279904,820089.3342480403
"['Runs', 'Hits', 'Triples', 'HomeRuns', 'Walks', 'Strikeouts', 'StolenBases']",0.4680196047378061,812333.5442856823
"['Runs', 'Hits', 'Triples', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.45580020855915154,831459.9272081178
"['Runs', 'Hits', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.47187520429025415,804080.6854429358
"['Runs', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts']",0.45074171966626564,838736.1353315025
"['Runs', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'StolenBases']",0.41076203200957356,900641.8523270378
"['Runs', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'Strikeouts', 'StolenBases']",0.45666195464432124,828380.3541958306
"['Runs', 'Doubles', 'Triples', 'HomeRuns', 'Walks', 'Strikeouts', 'StolenBases']",0.4414282396169013,854583.691337294
"['Runs', 'Doubles', 'Triples', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.4453771555101261,847188.0590742823
"['Runs', 'Doubles', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.4632561996142474,818324.5971672159
"['Runs', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.47264447917515107,804750.5627226894
"['Hits', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts']",0.44296777901748624,846041.2723505471
"['Hits', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'StolenBases']",0.39909345754339853,914943.4840879828
"['Hits', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'Strikeouts', 'StolenBases']",0.4451081498868759,837988.1359239963
"['Hits', 'Doubles', 'Triples', 'HomeRuns', 'Walks', 'Strikeouts', 'StolenBases']",0.4571973569437997,827105.009224578
"['Hits', 'Doubles', 'Triples', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.4398903897985438,851272.1348022508
"['Hits', 'Doubles', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.4590877379564276,821823.311937591
"['Hits', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.4670601591104305,811869.1860046205
"['Doubles', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.4617322890418765,820578.4124460518
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'RBI']",0.40441000436540736,907723.830980616
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'Walks']",0.4064531121590065,906769.2024865983
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'Strikeouts']",0.4593709558706278,820108.742578964
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'StolenBases']",0.4122177117998126,896986.2966970012
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'RBI', 'Walks']",0.4040401612882909,910002.7215116054
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'RBI', 'Strikeouts']",0.4448856396054774,845040.9543591049
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'RBI', 'StolenBases']",0.41032220863481755,899189.548000209
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'Walks', 'Strikeouts']",0.39598305079541785,922985.8356923775
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'Walks', 'StolenBases']",0.38281402336207765,946558.536876843
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'Strikeouts', 'StolenBases']",0.39500607458702824,925411.9146983402
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Doubles', 'HomeRuns', 'RBI', 'Walks']",0.4004618977722668,912921.9090113027
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Doubles', 'HomeRuns', 'RBI', 'Strikeouts']",0.45642765827314247,825418.8287929903
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Doubles', 'HomeRuns', 'RBI', 'StolenBases']",0.39645524752293737,918617.2444021391
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Doubles', 'HomeRuns', 'Walks', 'Strikeouts']",0.46510901226898776,813351.8588347302
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Doubles', 'HomeRuns', 'Walks', 'StolenBases']",0.4079080337264399,902704.3729995793
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Doubles', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.4608824850597479,817219.2584429244
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Doubles', 'RBI', 'Walks', 'Strikeouts']",0.4552937962002366,829143.1269604284
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Doubles', 'RBI', 'Walks', 'StolenBases']",0.4112055798539772,896081.0764492996
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Doubles', 'RBI', 'Strikeouts', 'StolenBases']",0.4505443174186333,833948.821261042
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Doubles', 'Walks', 'Strikeouts', 'StolenBases']",0.38789173902412777,935180.6364510196
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Triples', 'HomeRuns', 'RBI', 'Walks']",0.4118568317125358,899406.0634340685
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Triples', 'HomeRuns', 'RBI', 'Strikeouts']",0.4646179944171284,813943.9205177304
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Triples', 'HomeRuns', 'RBI', 'StolenBases']",0.41739614560838145,890057.5057437584
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Triples', 'HomeRuns', 'Walks', 'Strikeouts']",0.46893860130237347,809993.860590101
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Triples', 'HomeRuns', 'Walks', 'StolenBases']",0.41884364975555866,890867.836717623
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Triples', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.4737478384224915,800095.9804937314
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Triples', 'RBI', 'Walks', 'Strikeouts']",0.4551757060641462,831893.8377124162
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Triples', 'RBI', 'Walks', 'StolenBases']",0.42014588960726834,887226.7825530994
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Triples', 'RBI', 'Strikeouts', 'StolenBases']",0.4624115560266658,818557.7649985317
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'Triples', 'Walks', 'Strikeouts', 'StolenBases']",0.4029014455741553,916636.3984218624
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts']",0.4726005277719354,802749.9605029576
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'HomeRuns', 'RBI', 'Walks', 'StolenBases']",0.4137016918301139,894303.5158953056
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'HomeRuns', 'RBI', 'Strikeouts', 'StolenBases']",0.47162180131983816,801997.017892629
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'HomeRuns', 'Walks', 'Strikeouts', 'StolenBases']",0.48193194366528613,788571.6682540972
"['BattingAvg', 'OnBasePct', 'Runs', 'Hits', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.4714519494960839,804007.4188943906
"['BattingAvg', 'OnBasePct', 'Runs', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'Walks']",0.40942182768233726,901368.8102344988
"['BattingAvg', 'OnBasePct', 'Runs', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'Strikeouts']",0.4533012709638796,832572.1408471022
"['BattingAvg', 'OnBasePct', 'Runs', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'StolenBases']",0.4108100256715736,898926.6776551651
"['BattingAvg', 'OnBasePct', 'Runs', 'Doubles', 'Triples', 'HomeRuns', 'Walks', 'Strikeouts']",0.44576760438919083,846522.6693659413
"['BattingAvg', 'OnBasePct', 'Runs', 'Doubles', 'Triples', 'HomeRuns', 'Walks', 'StolenBases']",0.4030314095181611,914246.7839776196
"['BattingAvg', 'OnBasePct', 'Runs', 'Doubles', 'Triples', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.4411153779269375,853171.1435073816
"['BattingAvg', 'OnBasePct', 'Runs', 'Doubles', 'Triples', 'RBI', 'Walks', 'Strikeouts']",0.4458324565979833,845831.3116163593
